RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,Trial_Index_,condition,spoken_language,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID
manisha,110,3228,4,.,8.13,2964,10,110,Conditioned,English,.,.
manisha,110,3455,5,.,6.3,3253,10,110,Conditioned,English,.,.
manisha,110,4098,6,bilingual_interest_area,6.04,3479,10,110,Conditioned,English,6,2
manisha,110,4294,7,.,6.42,4112,10,110,Conditioned,English,.,.
manisha,110,5062,8,bilingual_interest_area,5.31,4316,10,110,Conditioned,English,6,2
manisha,110,5282,9,bilingual_interest_area,5.07,5080,10,110,Conditioned,English,6,2
manisha,110,5545,10,.,5.72,5316,10,110,Conditioned,English,.,.
manisha,111,2497,1,monolingual_interest_area,4.86,2437,12,111,Baseline,English,7,1
manisha,111,2801,2,bilingual_interest_area,4.93,2566,12,111,Baseline,English,1,2
manisha,111,3206,3,monolingual_interest_area,4.79,3001,12,111,Baseline,English,7,1
manisha,111,3360,4,.,6.42,3228,12,111,Baseline,English,.,.
manisha,111,3624,5,.,12.89,3416,12,111,Baseline,English,.,.
manisha,111,3906,6,monolingual_interest_area,6.46,3718,12,111,Baseline,English,7,1
manisha,111,4125,7,.,6.23,3932,12,111,Baseline,English,.,.
manisha,111,4358,8,monolingual_interest_area,5.6,4147,12,111,Baseline,English,7,1
manisha,111,4673,9,.,5.97,4390,12,111,Baseline,English,.,.
manisha,111,5054,10,monolingual_interest_area,5.12,4697,12,111,Baseline,English,7,1
manisha,111,5334,11,monolingual_interest_area,5.14,5061,12,111,Baseline,English,7,1
manisha,111,5549,12,monolingual_interest_area,4.75,5350,12,111,Baseline,English,7,1
manisha,112,2494,1,monolingual_interest_area,3.7,2438,9,112,Conditioned,English,7,1
manisha,112,2951,2,.,23.75,2865,9,112,Conditioned,English,.,.
manisha,112,3108,3,monolingual_interest_area,3.73,3055,9,112,Conditioned,English,7,1
manisha,112,4257,4,monolingual_interest_area,5.34,3909,9,112,Conditioned,English,7,1
manisha,112,4552,5,monolingual_interest_area,4.67,4378,9,112,Conditioned,English,7,1
manisha,112,4877,6,monolingual_interest_area,4.3,4577,9,112,Conditioned,English,7,1
manisha,112,5157,7,.,5.56,4902,9,112,Conditioned,English,.,.
manisha,112,5465,8,monolingual_interest_area,4.9,5192,9,112,Conditioned,English,7,1
manisha,112,5550,9,monolingual_interest_area,5.35,5486,9,112,Conditioned,English,7,1
manisha,113,2737,1,bilingual_interest_area,4.15,2437,8,113,Conditioned,English,6,2
manisha,113,2923,2,bilingual_interest_area,2.8,2763,8,113,Conditioned,English,6,2
manisha,113,3363,3,.,6.35,3094,8,113,Conditioned,English,.,.
manisha,113,3946,4,bilingual_interest_area,4.91,3390,8,113,Conditioned,English,6,2
manisha,113,4206,5,.,5.63,3967,8,113,Conditioned,English,.,.
manisha,113,4793,6,bilingual_interest_area,4.5,4238,8,113,Conditioned,English,6,2
manisha,113,5065,7,bilingual_interest_area,5.07,4816,8,113,Conditioned,English,6,2
manisha,113,5473,8,bilingual_interest_area,4.49,5088,8,113,Conditioned,English,6,2
manisha,114,2750,1,bilingual_interest_area,3.82,2438,9,114,Conditioned,English,6,2
manisha,114,2988,2,bilingual_interest_area,2.46,2811,9,114,Conditioned,English,6,2
manisha,114,3520,3,bilingual_interest_area,4.27,3015,9,114,Conditioned,English,6,2
manisha,114,4086,4,.,5.72,3550,9,114,Conditioned,English,.,.
manisha,114,4360,5,bilingual_interest_area,4.05,4109,9,114,Conditioned,English,6,2
manisha,114,4632,6,bilingual_interest_area,5.17,4380,9,114,Conditioned,English,6,2
manisha,114,4925,7,.,6.01,4655,9,114,Conditioned,English,.,.
manisha,114,5174,8,.,6.42,4941,9,114,Conditioned,English,.,.
manisha,114,5550,9,bilingual_interest_area,5.52,5206,9,114,Conditioned,English,6,2
manisha,115,2580,1,monolingual_interest_area,5.39,2438,12,115,Baseline,English,4,1
manisha,115,2822,2,monolingual_interest_area,5.73,2758,12,115,Baseline,English,4,1
manisha,115,3143,3,.,7.25,2979,12,115,Baseline,English,.,.
manisha,115,3387,4,.,7.26,3218,12,115,Baseline,English,.,.
manisha,115,3710,5,.,12.11,3587,12,115,Baseline,English,.,.
manisha,115,3949,6,.,15.81,3781,12,115,Baseline,English,.,.
manisha,115,4198,7,.,15.42,3972,12,115,Baseline,English,.,.
manisha,115,4495,8,.,6.32,4289,12,115,Baseline,English,.,.
manisha,115,4869,9,monolingual_interest_area,4.86,4695,12,115,Baseline,English,4,1
manisha,115,5186,10,monolingual_interest_area,5.27,4886,12,115,Baseline,English,4,1
manisha,115,5518,11,.,5.48,5211,12,115,Baseline,English,.,.
manisha,115,5549,12,.,6.59,5543,12,115,Baseline,English,.,.
manisha,116,2447,1,bilingual_interest_area,5.08,2437,11,116,Baseline,English,3,2
manisha,116,2733,2,bilingual_interest_area,5.25,2456,11,116,Baseline,English,3,2
manisha,116,2903,3,bilingual_interest_area,6.35,2763,11,116,Baseline,English,3,2
manisha,116,3316,4,monolingual_interest_area,4.62,2969,11,116,Baseline,English,8,1
manisha,116,3582,5,monolingual_interest_area,5.53,3338,11,116,Baseline,English,8,1
manisha,116,3849,6,monolingual_interest_area,3.93,3607,11,116,Baseline,English,8,1
manisha,116,4162,7,monolingual_interest_area,5.26,3887,11,116,Baseline,English,8,1
manisha,116,4525,8,monolingual_interest_area,4.41,4185,11,116,Baseline,English,8,1
manisha,116,5219,9,monolingual_interest_area,5.36,4546,11,116,Baseline,English,8,1
manisha,116,5500,10,monolingual_interest_area,4.76,5235,11,116,Baseline,English,8,1
manisha,116,5548,11,monolingual_interest_area,5.31,5517,11,116,Baseline,English,8,1
manisha,117,2490,1,bilingual_interest_area,4.33,2437,10,117,Baseline,English,8,2
manisha,117,2736,2,bilingual_interest_area,4.44,2523,10,117,Baseline,English,8,2
manisha,117,2846,3,bilingual_interest_area,4.08,2762,10,117,Baseline,English,8,2
manisha,117,3190,4,.,8.23,3045,10,117,Baseline,English,.,.
manisha,117,3427,5,bilingual_interest_area,3.83,3237,10,117,Baseline,English,8,2
manisha,117,3996,6,bilingual_interest_area,4.63,3848,10,117,Baseline,English,8,2
manisha,117,4240,7,.,5.72,4017,10,117,Baseline,English,.,.
manisha,117,4676,8,bilingual_interest_area,4.83,4261,10,117,Baseline,English,8,2
manisha,117,4945,9,bilingual_interest_area,5.63,4690,10,117,Baseline,English,8,2
manisha,117,5549,10,bilingual_interest_area,4.71,4955,10,117,Baseline,English,8,2
manisha,118,2754,1,bilingual_interest_area,4.83,2436,11,118,Conditioned,English,2,2
manisha,118,2886,2,bilingual_interest_area,4.49,2786,11,118,Conditioned,English,2,2
manisha,118,3213,3,.,5.74,2955,11,118,Conditioned,English,.,.
manisha,118,3422,4,.,6.72,3231,11,118,Conditioned,English,.,.
manisha,118,3840,5,.,6.02,3634,11,118,Conditioned,English,.,.
manisha,118,4111,6,monolingual_interest_area,4.69,3865,11,118,Conditioned,English,4,1
manisha,118,4486,7,.,6.16,4132,11,118,Conditioned,English,.,.
manisha,118,4773,8,monolingual_interest_area,5.47,4504,11,118,Conditioned,English,4,1
manisha,118,5208,9,.,5.51,4782,11,118,Conditioned,English,.,.
manisha,118,5491,10,monolingual_interest_area,5.36,5215,11,118,Conditioned,English,4,1
manisha,118,5548,11,monolingual_interest_area,4.92,5507,11,118,Conditioned,English,4,1
manisha,119,2527,1,monolingual_interest_area,5.12,2438,9,119,Baseline,English,8,1
manisha,119,2732,2,monolingual_interest_area,4.91,2545,9,119,Baseline,English,8,1
manisha,119,2996,3,monolingual_interest_area,3.8,2759,9,119,Baseline,English,8,1
manisha,119,3572,4,monolingual_interest_area,4.64,3021,9,119,Baseline,English,8,1
manisha,119,4191,5,monolingual_interest_area,4.25,3590,9,119,Baseline,English,8,1
manisha,119,4597,6,monolingual_interest_area,4.21,4207,9,119,Baseline,English,8,1
manisha,119,5035,7,monolingual_interest_area,5.36,4617,9,119,Baseline,English,8,1
manisha,119,5341,8,monolingual_interest_area,4.95,5050,9,119,Baseline,English,8,1
manisha,119,5549,9,.,6.32,5367,9,119,Baseline,English,.,.
manisha,120,2733,1,monolingual_interest_area,4.99,2527,10,120,Baseline,English,2,1
manisha,120,3182,2,.,7.66,3048,10,120,Baseline,English,.,.
manisha,120,3415,3,monolingual_interest_area,4.93,3222,10,120,Baseline,English,2,1
manisha,120,3661,4,.,6.78,3439,10,120,Baseline,English,.,.
manisha,120,4098,5,.,5.68,3684,10,120,Baseline,English,.,.
manisha,120,4376,6,.,6.52,4117,10,120,Baseline,English,.,.
manisha,120,4739,7,.,5.71,4391,10,120,Baseline,English,.,.
manisha,120,4969,8,.,6.89,4759,10,120,Baseline,English,.,.
manisha,120,5398,9,.,5.73,4993,10,120,Baseline,English,.,.
manisha,120,5550,10,.,6.58,5412,10,120,Baseline,English,.,.
manisha,121,2612,1,monolingual_interest_area,3.72,2436,10,121,Conditioned,English,2,1
manisha,121,2816,2,monolingual_interest_area,4.47,2628,10,121,Conditioned,English,2,1
manisha,121,3050,3,.,6.79,2869,10,121,Conditioned,English,.,.
manisha,121,3364,4,.,7.14,3094,10,121,Conditioned,English,.,.
manisha,121,3616,5,.,6.62,3375,10,121,Conditioned,English,.,.
manisha,121,3835,6,.,5.7,3637,10,121,Conditioned,English,.,.
manisha,121,4091,7,.,7.02,3857,10,121,Conditioned,English,.,.
manisha,121,4514,8,.,5.93,4111,10,121,Conditioned,English,.,.
manisha,121,5098,9,.,6.06,4533,10,121,Conditioned,English,.,.
manisha,121,5549,10,.,7.05,5114,10,121,Conditioned,English,.,.
manisha,122,2441,1,monolingual_interest_area,4.37,2438,10,122,Baseline,English,4,1
manisha,122,2874,2,monolingual_interest_area,4.34,2630,10,122,Baseline,English,4,1
manisha,122,3229,3,monolingual_interest_area,2.55,3094,10,122,Baseline,English,4,1
manisha,122,3463,4,monolingual_interest_area,3.69,3253,10,122,Baseline,English,4,1
manisha,122,3779,5,.,6.47,3503,10,122,Baseline,English,.,.
manisha,122,4526,6,.,6.22,3796,10,122,Baseline,English,.,.
manisha,122,4822,7,.,7.3,4552,10,122,Baseline,English,.,.
manisha,122,5066,8,.,8.11,4837,10,122,Baseline,English,.,.
manisha,122,5311,9,.,7.69,5077,10,122,Baseline,English,.,.
manisha,122,5549,10,.,6.41,5336,10,122,Baseline,English,.,.
manisha,123,2474,1,bilingual_interest_area,2.68,2448,10,123,Conditioned,English,2,2
manisha,123,2811,2,bilingual_interest_area,5.57,2520,10,123,Conditioned,English,2,2
manisha,123,3102,3,.,8.06,2884,10,123,Conditioned,English,.,.
manisha,123,3608,4,.,8.06,3122,10,123,Conditioned,English,.,.
manisha,123,3836,5,.,7.04,3629,10,123,Conditioned,English,.,.
manisha,123,4253,6,.,8.28,3862,10,123,Conditioned,English,.,.
manisha,123,4707,7,.,7.59,4283,10,123,Conditioned,English,.,.
manisha,123,4935,8,.,8.34,4722,10,123,Conditioned,English,.,.
manisha,123,5193,9,.,7.58,4958,10,123,Conditioned,English,.,.
manisha,123,5559,10,.,8.11,5208,10,123,Conditioned,English,.,.
manisha,124,2752,1,bilingual_interest_area,3.04,2486,10,124,Conditioned,English,5,2
manisha,124,2817,2,bilingual_interest_area,2.11,2777,10,124,Conditioned,English,5,2
manisha,124,3127,3,.,5.72,3008,10,124,Conditioned,English,.,.
manisha,124,3485,4,bilingual_interest_area,5.23,3150,10,124,Conditioned,English,5,2
manisha,124,3738,5,.,6.89,3506,10,124,Conditioned,English,.,.
manisha,124,4100,6,bilingual_interest_area,5.76,3760,10,124,Conditioned,English,5,2
manisha,124,4379,7,.,6.88,4123,10,124,Conditioned,English,.,.
manisha,124,4854,8,.,5.83,4402,10,124,Conditioned,English,.,.
manisha,124,5187,9,.,6.72,4872,10,124,Conditioned,English,.,.
manisha,124,5549,10,bilingual_interest_area,5.34,5308,10,124,Conditioned,English,5,2
manisha,125,2721,1,monolingual_interest_area,5.28,2446,9,125,Baseline,English,2,1
manisha,125,2829,2,monolingual_interest_area,4.93,2754,9,125,Baseline,English,2,1
manisha,125,3088,3,bilingual_interest_area,5.31,2903,9,125,Baseline,English,4,2
manisha,125,3398,4,.,6.15,3109,9,125,Baseline,English,.,.
manisha,125,3659,5,bilingual_interest_area,5.14,3416,9,125,Baseline,English,4,2
manisha,125,4639,6,bilingual_interest_area,5.16,3887,9,125,Baseline,English,4,2
manisha,125,4966,7,.,5.83,4651,9,125,Baseline,English,.,.
manisha,125,5295,8,bilingual_interest_area,5.04,4987,9,125,Baseline,English,4,2
manisha,125,5543,9,.,5.97,5316,9,125,Baseline,English,.,.
manisha,126,2544,1,monolingual_interest_area,5.52,2437,12,126,Baseline,English,3,1
manisha,126,2764,2,monolingual_interest_area,5.65,2564,12,126,Baseline,English,3,1
manisha,126,2870,3,monolingual_interest_area,5.61,2797,12,126,Baseline,English,3,1
manisha,126,3135,4,bilingual_interest_area,4.54,2950,12,126,Baseline,English,3,2
manisha,126,3403,5,.,5.86,3158,12,126,Baseline,English,.,.
manisha,126,3626,6,.,6.88,3424,12,126,Baseline,English,.,.
manisha,126,4040,7,.,5.89,3651,12,126,Baseline,English,.,.
manisha,126,4273,8,.,6.63,4057,12,126,Baseline,English,.,.
manisha,126,4673,9,.,6.02,4290,12,126,Baseline,English,.,.
manisha,126,4936,10,bilingual_interest_area,5.04,4697,12,126,Baseline,English,3,2
manisha,126,5249,11,.,6.05,4959,12,126,Baseline,English,.,.
manisha,126,5549,12,bilingual_interest_area,5.39,5271,12,126,Baseline,English,3,2
manisha,127,2631,1,monolingual_interest_area,4.56,2437,9,127,Conditioned,English,2,1
manisha,127,2818,2,monolingual_interest_area,4.53,2654,9,127,Conditioned,English,2,1
manisha,127,3046,3,bilingual_interest_area,4.55,2911,9,127,Conditioned,English,4,2
manisha,127,3240,4,bilingual_interest_area,4.63,3082,9,127,Conditioned,English,4,2
manisha,127,3461,5,.,6.42,3265,9,127,Conditioned,English,.,.
manisha,127,4424,6,bilingual_interest_area,5.37,3481,9,127,Conditioned,English,4,2
manisha,127,4646,7,.,6.02,4442,9,127,Conditioned,English,.,.
manisha,127,5006,8,bilingual_interest_area,5.48,4665,9,127,Conditioned,English,4,2
manisha,127,5549,9,.,5.92,5015,9,127,Conditioned,English,.,.
manisha,128,2611,1,monolingual_interest_area,4.53,2495,8,128,Conditioned,English,2,1
manisha,128,2811,2,monolingual_interest_area,4.27,2646,8,128,Conditioned,English,2,1
manisha,128,3405,3,.,5.68,2881,8,128,Conditioned,English,.,.
manisha,128,3613,4,.,5.7,3428,8,128,Conditioned,English,.,.
manisha,128,4224,5,bilingual_interest_area,4.53,3638,8,128,Conditioned,English,4,2
manisha,128,4473,6,bilingual_interest_area,5.73,4247,8,128,Conditioned,English,4,2
manisha,128,4920,7,bilingual_interest_area,4.62,4492,8,128,Conditioned,English,4,2
manisha,128,5550,8,bilingual_interest_area,4.89,5124,8,128,Conditioned,English,4,2
manisha,129,2731,1,bilingual_interest_area,3.75,2437,10,129,Baseline,English,9,2
manisha,129,2854,2,bilingual_interest_area,2.66,2768,10,129,Baseline,English,9,2
manisha,129,3254,3,bilingual_interest_area,3.68,3134,10,129,Baseline,English,9,2
manisha,129,3485,4,bilingual_interest_area,4.18,3281,10,129,Baseline,English,9,2
manisha,129,3773,5,bilingual_interest_area,3.38,3511,10,129,Baseline,English,9,2
manisha,129,4063,6,bilingual_interest_area,4.53,3796,10,129,Baseline,English,9,2
manisha,129,4352,7,.,5.96,4087,10,129,Baseline,English,.,.
manisha,129,4592,8,bilingual_interest_area,4.96,4382,10,129,Baseline,English,9,2
manisha,129,5112,9,bilingual_interest_area,4.61,4782,10,129,Baseline,English,9,2
manisha,129,5546,10,bilingual_interest_area,4.52,5165,10,129,Baseline,English,9,2
manisha,130,2545,1,monolingual_interest_area,4.76,2438,12,130,Baseline,English,1,1
manisha,130,2777,2,bilingual_interest_area,4.42,2621,12,130,Baseline,English,7,2
manisha,130,2930,3,bilingual_interest_area,3.74,2813,12,130,Baseline,English,7,2
manisha,130,3261,4,.,7.39,3124,12,130,Baseline,English,.,.
manisha,130,3510,5,bilingual_interest_area,5.14,3298,12,130,Baseline,English,7,2
manisha,130,3901,6,bilingual_interest_area,4.8,3780,12,130,Baseline,English,7,2
manisha,130,4244,7,bilingual_interest_area,4.94,3924,12,130,Baseline,English,7,2
manisha,130,4445,8,.,6.54,4266,12,130,Baseline,English,.,.
manisha,130,4676,9,bilingual_interest_area,5.4,4469,12,130,Baseline,English,7,2
manisha,130,5097,10,.,6.47,4701,12,130,Baseline,English,.,.
manisha,130,5443,11,bilingual_interest_area,5.8,5120,12,130,Baseline,English,7,2
manisha,130,5549,12,.,6.11,5464,12,130,Baseline,English,.,.
manisha,131,2728,1,bilingual_interest_area,3.84,2447,9,131,Conditioned,English,2,2
manisha,131,2886,2,bilingual_interest_area,4.91,2755,9,131,Conditioned,English,2,2
manisha,131,3378,3,.,6.75,2951,9,131,Conditioned,English,.,.
manisha,131,3934,4,.,6.58,3387,9,131,Conditioned,English,.,.
manisha,131,4250,5,.,5.85,3941,9,131,Conditioned,English,.,.
manisha,131,4459,6,.,6.8,4275,9,131,Conditioned,English,.,.
manisha,131,4855,7,.,5.87,4482,9,131,Conditioned,English,.,.
manisha,131,5291,8,monolingual_interest_area,5.21,4871,9,131,Conditioned,English,1,1
manisha,131,5549,9,.,7.32,5314,9,131,Conditioned,English,.,.
manisha,132,2609,1,monolingual_interest_area,5.23,2502,6,132,Baseline,English,2,1
manisha,132,2799,2,monolingual_interest_area,4.99,2643,6,132,Baseline,English,2,1
manisha,132,3097,3,bilingual_interest_area,4.56,2981,6,132,Baseline,English,2,2
manisha,132,3362,4,.,6.71,3121,6,132,Baseline,English,.,.
manisha,132,3607,5,.,6.37,3376,6,132,Baseline,English,.,.
manisha,132,5550,6,bilingual_interest_area,5.23,3630,6,132,Baseline,English,2,2
manisha,133,2711,1,bilingual_interest_area,4.23,2437,11,133,Conditioned,English,7,2
manisha,133,2920,2,bilingual_interest_area,2.48,2754,11,133,Conditioned,English,7,2
manisha,133,3197,3,bilingual_interest_area,5.72,2973,11,133,Conditioned,English,7,2
manisha,133,3495,4,.,6.07,3210,11,133,Conditioned,English,.,.
manisha,133,3741,5,bilingual_interest_area,5.55,3509,11,133,Conditioned,English,7,2
manisha,133,3999,6,.,5.66,3760,11,133,Conditioned,English,.,.
manisha,133,4346,7,bilingual_interest_area,4.23,4023,11,133,Conditioned,English,7,2
manisha,133,4797,8,bilingual_interest_area,4.84,4362,11,133,Conditioned,English,7,2
manisha,133,5051,9,.,5.61,4811,11,133,Conditioned,English,.,.
manisha,133,5483,10,bilingual_interest_area,5.45,5071,11,133,Conditioned,English,7,2
manisha,133,5549,11,.,5.73,5495,11,133,Conditioned,English,.,.
manisha,134,2604,1,monolingual_interest_area,4.22,2489,6,134,Baseline,English,2,1
manisha,134,2777,2,monolingual_interest_area,4.29,2640,6,134,Baseline,English,2,1
manisha,134,3116,3,bilingual_interest_area,5.24,2938,6,134,Baseline,English,4,2
manisha,134,3715,4,bilingual_interest_area,4.88,3349,6,134,Baseline,English,4,2
manisha,134,3835,5,bilingual_interest_area,5.08,3740,6,134,Baseline,English,4,2
manisha,134,5487,6,bilingual_interest_area,4.44,5430,6,134,Baseline,English,4,2
manisha,135,2494,1,monolingual_interest_area,4.27,2437,11,135,Baseline,English,9,1
manisha,135,2731,2,bilingual_interest_area,5.29,2560,11,135,Baseline,English,1,2
manisha,135,2857,3,.,6.39,2759,11,135,Baseline,English,.,.
manisha,135,3118,4,monolingual_interest_area,2.21,2928,11,135,Baseline,English,9,1
manisha,135,3436,5,monolingual_interest_area,4.76,3143,11,135,Baseline,English,9,1
manisha,135,3883,6,monolingual_interest_area,4.02,3457,11,135,Baseline,English,9,1
manisha,135,4150,7,monolingual_interest_area,4.4,3901,11,135,Baseline,English,9,1
manisha,135,4455,8,monolingual_interest_area,3.45,4169,11,135,Baseline,English,9,1
manisha,135,4796,9,monolingual_interest_area,4.09,4474,11,135,Baseline,English,9,1
manisha,135,5084,10,monolingual_interest_area,5.37,4829,11,135,Baseline,English,9,1
manisha,135,5549,11,monolingual_interest_area,4.72,5102,11,135,Baseline,English,9,1
manisha,136,2595,1,bilingual_interest_area,3.61,2436,12,136,Conditioned,English,9,2
manisha,136,2832,2,bilingual_interest_area,5.6,2657,12,136,Conditioned,English,9,2
manisha,136,3133,3,.,6.7,2973,12,136,Conditioned,English,.,.
manisha,136,3309,4,.,5.8,3172,12,136,Conditioned,English,.,.
manisha,136,3616,5,bilingual_interest_area,5.71,3331,12,136,Conditioned,English,9,2
manisha,136,3873,6,.,6.25,3636,12,136,Conditioned,English,.,.
manisha,136,4213,7,bilingual_interest_area,5.37,3893,12,136,Conditioned,English,9,2
manisha,136,4429,8,bilingual_interest_area,5.34,4226,12,136,Conditioned,English,9,2
manisha,136,4761,9,bilingual_interest_area,4.71,4453,12,136,Conditioned,English,9,2
manisha,136,4974,10,bilingual_interest_area,5.26,4771,12,136,Conditioned,English,9,2
manisha,136,5439,11,bilingual_interest_area,4.33,4997,12,136,Conditioned,English,9,2
manisha,136,5549,12,bilingual_interest_area,4.62,5454,12,136,Conditioned,English,9,2
manisha,137,2551,1,bilingual_interest_area,3.81,2438,12,137,Conditioned,English,12,2
manisha,137,2697,2,bilingual_interest_area,4.08,2560,12,137,Conditioned,English,12,2
manisha,137,2946,3,bilingual_interest_area,2.74,2777,12,137,Conditioned,English,12,2
manisha,137,3216,4,bilingual_interest_area,4.36,2986,12,137,Conditioned,English,12,2
manisha,137,3415,5,bilingual_interest_area,3.98,3229,12,137,Conditioned,English,12,2
manisha,137,3718,6,bilingual_interest_area,5.32,3435,12,137,Conditioned,English,12,2
manisha,137,4025,7,bilingual_interest_area,5.16,3739,12,137,Conditioned,English,12,2
