RECORDING_SESSION_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_DURATION,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,bilingual_location,condition,expt_type,spoken_language,trial_type,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE
aditi,1,393,.,.,.,.,14.75,monolingual_interest_area,8,Trial: 28,1,Conditioned,Main,Hindi,Expt,14.75
aditi,1,148,.,.,.,.,9.92,monolingual_interest_area,8,Trial: 28,1,Conditioned,Main,Hindi,Expt,9.92
aditi,2,996,.,.,.,.,9.25,bilingual_interest_area,8,Trial: 28,1,Conditioned,Main,Hindi,Expt,9.25
aditi,1,449,449,1,1,monolingual_interest_area,2.55,monolingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,2.55
aditi,2,338,2138,7,2,bilingual_interest_area,3.92,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,3.92
aditi,2,175,2138,7,2,bilingual_interest_area,2.55,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,2.55
aditi,2,212,2138,7,2,bilingual_interest_area,4.51,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,4.51
aditi,2,211,2138,7,2,bilingual_interest_area,6.31,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,6.31
aditi,2,247,2138,7,2,bilingual_interest_area,4.98,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,4.98
aditi,2,220,2138,7,2,bilingual_interest_area,6.16,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,6.16
aditi,2,735,2138,7,2,bilingual_interest_area,5.48,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,5.48
aditi,2,120,.,.,.,.,8.95,bilingual_interest_area,9,Trial: 29,2,Conditioned,Main,Hindi,Expt,8.95
aditi,1,379,379,1,1,monolingual_interest_area,3.53,monolingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,3.53
aditi,1,220,.,.,.,.,12.32,monolingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,12.32
aditi,2,144,.,.,.,.,11.91,bilingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,11.91
aditi,2,490,.,.,.,.,14.14,bilingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,14.14
aditi,2,205,.,.,.,.,14.52,bilingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,14.52
aditi,1,1331,.,.,.,.,9.11,monolingual_interest_area,6,Trial: 30,1,Conditioned,Main,Hindi,Expt,9.11
aditi,1,38,644,3,1,monolingual_interest_area,3.93,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,3.93
aditi,2,365,365,1,2,bilingual_interest_area,3.11,bilingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,3.11
aditi,1,137,.,.,.,.,8.96,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,8.96
aditi,2,109,.,.,.,.,14.74,bilingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,14.74
aditi,2,654,.,.,.,.,14.28,bilingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,14.28
aditi,1,139,.,.,.,.,7.3,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,7.3
aditi,1,460,644,3,1,monolingual_interest_area,3.89,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,3.89
aditi,1,196,.,.,.,.,9.73,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,9.73
aditi,1,146,644,3,1,monolingual_interest_area,8.75,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,8.75
aditi,1,45,.,.,.,.,13.09,monolingual_interest_area,10,Trial: 31,1,Baseline,Main,Hindi,Expt,13.09
aditi,2,456,2958,5,2,bilingual_interest_area,3.14,bilingual_interest_area,5,Trial: 32,2,Conditioned,Main,Hindi,Expt,3.14
aditi,2,888,2958,5,2,bilingual_interest_area,3.16,bilingual_interest_area,5,Trial: 32,2,Conditioned,Main,Hindi,Expt,3.16
aditi,2,539,2958,5,2,bilingual_interest_area,2.06,bilingual_interest_area,5,Trial: 32,2,Conditioned,Main,Hindi,Expt,2.06
aditi,2,756,2958,5,2,bilingual_interest_area,1.27,bilingual_interest_area,5,Trial: 32,2,Conditioned,Main,Hindi,Expt,1.27
aditi,2,319,2958,5,2,bilingual_interest_area,2.28,bilingual_interest_area,5,Trial: 32,2,Conditioned,Main,Hindi,Expt,2.28
aditi,1,108,1574,5,1,monolingual_interest_area,3.47,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,3.47
aditi,1,373,1574,5,1,monolingual_interest_area,3.12,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,3.12
aditi,1,798,.,.,.,.,5.79,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,5.79
aditi,1,389,1574,5,1,monolingual_interest_area,4.64,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,4.64
aditi,1,148,1574,5,1,monolingual_interest_area,5.87,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,5.87
aditi,1,313,.,.,.,.,13.61,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,13.61
aditi,1,556,1574,5,1,monolingual_interest_area,2.97,monolingual_interest_area,7,Trial: 33,1,Conditioned,Main,Hindi,Expt,2.97
aditi,2,196,430,2,2,bilingual_interest_area,3.09,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,3.09
aditi,2,234,430,2,2,bilingual_interest_area,1.65,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,1.65
aditi,2,758,.,.,.,.,8.17,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,8.17
aditi,2,761,.,.,.,.,6.92,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,6.92
aditi,2,360,.,.,.,.,8.33,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,8.33
aditi,2,277,.,.,.,.,7.25,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,7.25
aditi,2,301,.,.,.,.,8.35,bilingual_interest_area,7,Trial: 34,2,Baseline,Main,Hindi,Expt,8.35
aditi,1,94,1107,3,1,monolingual_interest_area,3.68,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,3.68
aditi,1,388,1107,3,1,monolingual_interest_area,3.59,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,3.59
aditi,1,625,1107,3,1,monolingual_interest_area,3.61,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,3.61
aditi,1,307,.,.,.,.,5.92,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,5.92
aditi,1,457,.,.,.,.,7.57,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,7.57
aditi,1,381,.,.,.,.,6.32,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,6.32
aditi,1,434,.,.,.,.,7.53,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,7.53
aditi,1,203,.,.,.,.,6.29,monolingual_interest_area,8,Trial: 35,1,Baseline,Main,Hindi,Expt,6.29
aditi,1,59,977,3,1,monolingual_interest_area,3.08,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,3.08
aditi,1,398,977,3,1,monolingual_interest_area,2.08,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,2.08
aditi,1,94,.,.,.,.,7.23,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,7.23
aditi,1,751,.,.,.,.,6.62,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,6.62
aditi,1,520,977,3,1,monolingual_interest_area,5.15,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,5.15
aditi,1,598,.,.,.,.,5.88,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,5.88
aditi,1,175,.,.,.,.,7.31,monolingual_interest_area,7,Trial: 36,1,Conditioned,Main,English,Expt,7.31
aditi,1,452,.,.,.,.,7.88,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,7.88
aditi,1,159,.,.,.,.,7.45,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,7.45
aditi,1,111,679,4,1,monolingual_interest_area,3.57,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,3.57
aditi,1,195,679,4,1,monolingual_interest_area,3.52,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,3.52
aditi,1,176,.,.,.,.,7.06,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,7.06
aditi,1,181,679,4,1,monolingual_interest_area,3.7,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,3.7
aditi,1,192,679,4,1,monolingual_interest_area,5.46,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,5.46
aditi,1,30,.,.,.,.,7.96,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,7.96
aditi,1,41,.,.,.,.,7.58,monolingual_interest_area,9,Trial: 37,1,Baseline,Main,Hindi,Expt,7.58
aditi,2,479,1202,5,2,bilingual_interest_area,1.57,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,1.57
aditi,2,59,.,.,.,.,5.92,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,5.92
aditi,2,45,.,.,.,.,6.07,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.07
aditi,2,228,.,.,.,.,6.27,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.27
aditi,2,25,.,.,.,.,6.37,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.37
aditi,2,64,.,.,.,.,6.35,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.35
aditi,2,124,1202,5,2,bilingual_interest_area,4.69,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,4.69
aditi,2,97,1202,5,2,bilingual_interest_area,4.83,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,4.83
aditi,2,148,1202,5,2,bilingual_interest_area,4.94,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,4.94
aditi,2,354,1202,5,2,bilingual_interest_area,6.88,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.88
aditi,2,36,.,.,.,.,8.15,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,8.15
aditi,2,107,.,.,.,.,7.98,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,7.98
aditi,2,330,.,.,.,.,6.88,bilingual_interest_area,13,Trial: 38,2,Baseline,Main,English,Expt,6.88
aditi,1,90,1472,6,1,monolingual_interest_area,3.19,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,3.19
aditi,1,342,1472,6,1,monolingual_interest_area,2.95,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,2.95
aditi,1,612,.,.,.,.,7.77,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,7.77
aditi,1,195,.,.,.,.,6.29,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,6.29
aditi,1,76,.,.,.,.,6.51,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,6.51
aditi,1,43,1472,6,1,monolingual_interest_area,6.21,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,6.21
aditi,1,107,1472,6,1,monolingual_interest_area,6.15,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,6.15
aditi,1,115,1472,6,1,monolingual_interest_area,4.3,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,4.3
aditi,1,775,1472,6,1,monolingual_interest_area,2.31,monolingual_interest_area,9,Trial: 39,1,Conditioned,Main,Hindi,Expt,2.31
aditi,2,500,.,.,.,.,7.7,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,7.7
aditi,2,148,.,.,.,.,6.29,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,6.29
aditi,2,397,2061,8,2,bilingual_interest_area,1.13,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,1.13
aditi,2,164,2061,8,2,bilingual_interest_area,2.67,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,2.67
aditi,2,401,2061,8,2,bilingual_interest_area,7.34,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,7.34
aditi,2,41,2061,8,2,bilingual_interest_area,4.58,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,4.58
aditi,2,356,2061,8,2,bilingual_interest_area,3.04,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,3.04
aditi,2,200,2061,8,2,bilingual_interest_area,8.12,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,8.12
aditi,2,158,2061,8,2,bilingual_interest_area,7.55,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,7.55
aditi,2,344,2061,8,2,bilingual_interest_area,7.05,bilingual_interest_area,10,Trial: 40,2,Conditioned,Main,Hindi,Expt,7.05
aditi,1,478,1044,2,1,monolingual_interest_area,1.03,monolingual_interest_area,5,Trial: 41,1,Conditioned,Main,Hindi,Expt,1.03
aditi,1,566,1044,2,1,monolingual_interest_area,3.02,monolingual_interest_area,5,Trial: 41,1,Conditioned,Main,Hindi,Expt,3.02
aditi,1,642,.,.,.,.,6.07,monolingual_interest_area,5,Trial: 41,1,Conditioned,Main,Hindi,Expt,6.07
aditi,1,258,.,.,.,.,7.1,monolingual_interest_area,5,Trial: 41,1,Conditioned,Main,Hindi,Expt,7.1
aditi,1,953,.,.,.,.,6.52,monolingual_interest_area,5,Trial: 41,1,Conditioned,Main,Hindi,Expt,6.52
aditi,1,3113,3113,1,1,monolingual_interest_area,7.13,monolingual_interest_area,1,Trial: 42,2,Baseline,Main,Hindi,Expt,7.13
aditi,1,42,42,1,1,monolingual_interest_area,3.24,monolingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,3.24
aditi,2,141,594,3,2,bilingual_interest_area,4.59,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,4.59
aditi,2,254,594,3,2,bilingual_interest_area,1.99,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,1.99
aditi,2,128,.,.,.,.,13.37,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,13.37
aditi,1,575,.,.,.,.,16.06,monolingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,16.06
aditi,2,199,594,3,2,bilingual_interest_area,5.85,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,5.85
aditi,2,165,.,.,.,.,7.1,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,7.1
aditi,2,570,.,.,.,.,7.09,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,7.09
aditi,1,305,.,.,.,.,7.58,monolingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,7.58
aditi,2,212,.,.,.,.,7.04,bilingual_interest_area,10,Trial: 43,2,Baseline,Main,Hindi,Expt,7.04
aditi,1,128,1558,4,1,monolingual_interest_area,2.01,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,2.01
aditi,1,418,1558,4,1,monolingual_interest_area,2.08,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,2.08
aditi,1,892,1558,4,1,monolingual_interest_area,2.37,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,2.37
aditi,1,461,.,.,.,.,17.93,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,17.93
aditi,1,120,1558,4,1,monolingual_interest_area,5.25,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,5.25
aditi,1,39,.,.,.,.,8.21,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,8.21
aditi,1,305,.,.,.,.,8.7,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,8.7
aditi,1,219,.,.,.,.,7.96,monolingual_interest_area,8,Trial: 44,1,Conditioned,Main,Hindi,Expt,7.96
aditi,1,282,1994,6,1,monolingual_interest_area,3.86,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,3.86
aditi,1,1183,1994,6,1,monolingual_interest_area,4.16,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,4.16
aditi,1,265,1994,6,1,monolingual_interest_area,4.53,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,4.53
aditi,1,50,1994,6,1,monolingual_interest_area,4.82,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,4.82
aditi,1,135,1994,6,1,monolingual_interest_area,5.25,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,5.25
aditi,1,79,1994,6,1,monolingual_interest_area,5.15,monolingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,5.15
aditi,2,364,.,.,.,.,7.96,bilingual_interest_area,7,Trial: 45,1,Baseline,Main,Hindi,Expt,7.96
aditi,2,791,2354,5,2,bilingual_interest_area,5.26,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,5.26
aditi,2,197,.,.,.,.,6.78,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,6.78
aditi,2,183,.,.,.,.,7.65,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,7.65
aditi,2,313,2354,5,2,bilingual_interest_area,2.2,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,2.2
aditi,2,703,2354,5,2,bilingual_interest_area,1,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,1
aditi,2,478,2354,5,2,bilingual_interest_area,1.56,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,1.56
aditi,2,69,2354,5,2,bilingual_interest_area,1.84,bilingual_interest_area,7,Trial: 46,2,Conditioned,Main,Hindi,Expt,1.84
aditi,2,183,2017,5,2,bilingual_interest_area,3.14,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,3.14
aditi,2,245,2017,5,2,bilingual_interest_area,1.91,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,1.91
aditi,2,1169,2017,5,2,bilingual_interest_area,5.71,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,5.71
aditi,2,219,2017,5,2,bilingual_interest_area,5.19,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,5.19
aditi,2,201,2017,5,2,bilingual_interest_area,5.62,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,5.62
aditi,2,171,.,.,.,.,6.09,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,6.09
aditi,2,154,.,.,.,.,7.18,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,7.18
aditi,2,272,.,.,.,.,8.51,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,8.51
aditi,2,236,.,.,.,.,6.44,bilingual_interest_area,9,Trial: 47,2,Baseline,Main,Hindi,Expt,6.44
aditi,1,455,994,5,1,monolingual_interest_area,3.24,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,3.24
aditi,1,481,.,.,.,.,7.57,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,7.57
aditi,1,348,.,.,.,.,8.79,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,8.79
aditi,1,273,.,.,.,.,9.21,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,9.21
aditi,1,127,994,5,1,monolingual_interest_area,4.98,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,4.98
aditi,1,4,994,5,1,monolingual_interest_area,4.9,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,4.9
aditi,1,343,994,5,1,monolingual_interest_area,3.83,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,3.83
aditi,1,65,994,5,1,monolingual_interest_area,3.85,monolingual_interest_area,8,Trial: 48,1,Baseline,Main,Hindi,Expt,3.85
aditi,2,51,912,7,2,bilingual_interest_area,1.17,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,1.17
aditi,2,90,912,7,2,bilingual_interest_area,3.53,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,3.53
aditi,2,430,912,7,2,bilingual_interest_area,2.94,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,2.94
aditi,2,110,.,.,.,.,7.09,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,7.09
aditi,2,31,.,.,.,.,7.26,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,7.26
aditi,2,99,.,.,.,.,7.3,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,7.3
aditi,2,54,.,.,.,.,7.53,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,7.53
aditi,2,64,912,7,2,bilingual_interest_area,4.94,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,4.94
aditi,2,33,912,7,2,bilingual_interest_area,4.99,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,4.99
aditi,2,158,912,7,2,bilingual_interest_area,2.24,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,2.24
aditi,2,86,912,7,2,bilingual_interest_area,5.91,bilingual_interest_area,11,Trial: 49,2,Conditioned,Main,English,Expt,5.91
aditi,1,487,487,1,1,monolingual_interest_area,4.89,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,4.89
aditi,1,501,.,.,.,.,8.57,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,8.57
aditi,1,286,.,.,.,.,7.91,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,7.91
aditi,1,253,.,.,.,.,7.28,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,7.28
aditi,1,239,.,.,.,.,5.82,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,5.82
aditi,1,411,.,.,.,.,6.76,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,6.76
aditi,1,220,.,.,.,.,5.58,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,5.58
aditi,1,217,.,.,.,.,7.18,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,7.18
aditi,1,169,.,.,.,.,6.42,monolingual_interest_area,9,Trial: 50,2,Baseline,Main,Hindi,Expt,6.42
aditi,2,525,525,1,2,bilingual_interest_area,5.14,bilingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,5.14
aditi,1,687,687,1,1,monolingual_interest_area,4.73,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,4.73
aditi,1,203,.,.,.,.,7.18,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,7.18
aditi,1,248,.,.,.,.,8.09,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,8.09
aditi,1,601,.,.,.,.,7.82,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,7.82
aditi,1,292,.,.,.,.,7.89,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,7.89
aditi,1,325,.,.,.,.,7.68,monolingual_interest_area,7,Trial: 51,2,Conditioned,Main,Hindi,Expt,7.68
aditi,1,345,345,1,1,monolingual_interest_area,5.04,monolingual_interest_area,5,Trial: 52,1,Conditioned,Main,Hindi,Expt,5.04
aditi,1,1611,.,.,.,.,7.34,monolingual_interest_area,5,Trial: 52,1,Conditioned,Main,Hindi,Expt,7.34
aditi,1,291,.,.,.,.,6.92,monolingual_interest_area,5,Trial: 52,1,Conditioned,Main,Hindi,Expt,6.92
aditi,1,699,.,.,.,.,6.77,monolingual_interest_area,5,Trial: 52,1,Conditioned,Main,Hindi,Expt,6.77
aditi,1,55,.,.,.,.,6.21,monolingual_interest_area,5,Trial: 52,1,Conditioned,Main,Hindi,Expt,6.21
aditi,1,504,504,1,1,monolingual_interest_area,4.04,monolingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,4.04
aditi,1,808,.,.,.,.,6.89,monolingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,6.89
aditi,2,585,.,.,.,.,8.11,bilingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,8.11
aditi,1,290,.,.,.,.,8.07,monolingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,8.07
aditi,2,361,.,.,.,.,7.45,bilingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,7.45
aditi,2,211,.,.,.,.,8.35,bilingual_interest_area,6,Trial: 53,1,Conditioned,Main,Hindi,Expt,8.35
aditi,1,540,.,.,.,.,6.92,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,6.92
aditi,1,702,.,.,.,.,13.27,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,13.27
aditi,1,275,.,.,.,.,7.74,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,7.74
aditi,1,204,457,2,1,monolingual_interest_area,4.54,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,4.54
aditi,1,253,457,2,1,monolingual_interest_area,4.61,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,4.61
aditi,1,193,.,.,.,.,5.72,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,5.72
aditi,1,361,.,.,.,.,7.46,monolingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,7.46
aditi,2,223,.,.,.,.,7.61,bilingual_interest_area,8,Trial: 54,1,Conditioned,Main,Hindi,Expt,7.61
aditi,2,462,462,1,2,bilingual_interest_area,2.81,bilingual_interest_area,9,Trial: 55,1,Baseline,Main,Hindi,Expt,2.81
aditi,1,389,389,1,1,monolingual_interest_area,1.78,monolingual_interest_area,9,Trial: 55,1,Baseline,Main,Hindi,Expt,1.78
